397,SHUBHAM ANURAG TRADERS,,8096221553,Keesara,,,Bakerys
398,Banglore iyangar bakery,,8096279208,"Lakdikapul,",,,Bakerys
399,Samrudhi Milk Point,,8096387008,Chilkalguda,,,Bakerys
400,Sri Mr BAKERS,,8096676609,Pocharam,,,Bakerys
401,HUSSAINI BAKERS,,8096772182,SR Nagar,,,Bakerys
402,Hyderabad Bakes,,8096788620,Aliabad,,,Bakerys
403,Sri Mallikarjuna Bangalor Iyangar Bakery,,8096842249,KPHB,,,Bakerys
404,Nitai chand sweets and bakery,,8099033902,Badichowdi,,,Bakerys
405,SPICY FOOD COURT,,8099180994,Bharat Nagar,,,Bakerys
406,My bakers,,8099441281,banjara jubli,,,Bakerys
407,Sri balaji bakery,,8099871620,Keesara,,,Bakerys
408,Venkatesh Fruits Shop,,8106000264,Kismatpur,,,Bakerys
409,Rafee Tea Point,,8106101322,RC Puram,,,Bakerys
410,Sri Balaji Bhirdichand,,8106126904,Boduppal,,,Bakerys
411,Cake L'amore,,8106128108,Tarnaka,,,Bakerys
412,CAKES N BAKES,,8106355531,banjara jubli,,,Bakerys
413,The Corner Pätisserie,,8106486182,Ammuguda,,,Bakerys
414,BrownBear Bakers - Sikh Village,,8106499705,"Lakdikapul,",,,Bakerys
415,Limra Cafe N Bakery,,8106569070,Bharat Nagar,,,Bakerys
416,CAKE SPECIAL AND MAKE SPECIAL,,8106583351,Borabanda,,,Bakerys
417,Kiran Foods,,8106586635,Purana pul,,,Bakerys
418,MSP Bakers,,8106682427,Tarnaka,,,Bakerys
419,Crafted Cake (Home Bakery),,8106735083,Nanakramguda,,,Bakerys
420,THE KS BAKERS,,8106786879,banjara jubli,,,Bakerys
421,Plantain bakers,,8106917162,Chintalkunta ,,,Bakerys
422,Sri L.N.V. Banglore Bakery,,8106931345,Miyapur,,,Bakerys
423,Aarav Bakers,,8121000555,Pet Basheerabad,,,Bakerys
424,Bakers Super Mart,,8121013257,kothaguda,,,Bakerys
425,Modern Pastry,,8121018899,Ashok Nagar,,,Bakerys
426,Mellows Cakes & Chocolates,,8121044455,banjara jubli,,,Bakerys
427,Monginis Cake Shop (Lothkunta,,8121066035,Trimulgherry,,,Bakerys
428,MAYODIA,,8121171107,Saroornagar ,,,Bakerys
429,M S BAKER'S,,8121191893,Khairtabad,,,Bakerys
430,Best Bakers,,8121204338,Chintalakunta,,,Bakerys
431,Mohd Taher Bakery And Kirana Store,,8121283235,Asif Nagar,,,Bakerys
432,Mohan Bakery,,8121336488,banjara jubli,,,Bakerys
433,Veg Nation Bakers,,8121574251,Barkatpura,,,Bakerys
434,MetroBakers,,8121844567,banjara jubli,,,Bakerys
435,Bakery Cake Corner,,8121935640,Macha Bollaram,,,Bakerys
436,Heavenz Multicusine Restaurant,,8125042842,banjara jubli,,,Bakerys
437,Al Hussain Cafe & Bakery,,8125296502,Minister Road,,,Bakerys
438,Maruti Bakery and Fast Food,,8125312915,Medipally,,,Bakerys
439,The Sweet Bites,,8125347414,Badangpet,,,Bakerys
440,Al-Arman Bakery,,8125350668,Lal Darwaza,,,Bakerys
441,Shaik Javeed,,8125377812,Azampura,,,Bakerys
442,Shahi Mehfil Restaurant And Bakery,,8125465009,Patancheru,,,Bakerys
443,MS Bakers,,8125481256,Erragadda,,,Bakerys
444,New Jaiswal Bakers,,8125494581,SR Nagar,,,Bakerys
445,Sam's Bakers,,8125501600,banjara jubli,,,Bakerys
446,Cake House Bakery,,8125509888,Musheerabad,,,Bakerys
447,Cakes n Kisses,,8125515840,Dilsukhnagar ,,,Bakerys
448,New Golden Bakers,,8125527546,Patancheru,,,Bakerys
449,The cakesmith,,8125666173,Malkajgiri,,,Bakerys
450,Simply Bake-by Yashna,,8125766445,SHAIKPET,,,Bakerys
451,Flavours Guru - #1 Online Cake Shop in Hyderabad,,8130961414,Kompally,,,Bakerys
452,Best Bakers Bakery & Fast Food,,8142128978,Minister Road,,,Bakerys
453,New Gulf Bakers,,8142428411,Pet Basheerabad,,,Bakerys
454,Mughal Bakery,,8142553947,Chatta Bazaar,,,Bakerys
455,Vishnu Sweets And Bakers,,8142660855,Putlibowli,,,Bakerys
456,Zeds Bakers And Ice Cream,,8142767920,Alijah Kotla,,,Bakerys
457,The Sugar Heaven,,8142829111,Hasmathpet,,,Bakerys
458,Frosty Bakes By Sneha,,8142927268,Chikkadpally,,,Bakerys
459,Vinston bakers,,8142941973,Kattedan ,,,Bakerys
460,SV Bakery,,8143020663,banjara jubli,,,Bakerys
461,Kamal Bakers And Ice Cream Parlours,,8143096501,Madina,,,Bakerys
462,Nice Bakery & General Stores,,8143139203,Nampally,,,Bakerys
463,Bakers Blue,,8143206485,SR Nagar,,,Bakerys
464,Hanmath Fruits,,8143356338,Bowenpally,,,Bakerys
465,MIRACLE BAKERS,,8143381833,ECIL 'X' Roads,,,Bakerys
466,Ci Gusta!,,8143448866,banjara jubli,,,Bakerys
467,Bakers treat,,8143538500,Ameenpur,,,Bakerys
468,Yummy Bakers,,8143612748,Film Nagar,,,Bakerys
469,MGM Bakery,,8143751431,Chilkalguda,,,Bakerys
470,Spoonit Bakers,,8143779888,Malakpet,,,Bakerys
471,Cakes and Caramels,,8143850010,Gandhi Nagar,,,Bakerys
472,Conçu GMR Hyderabad Airport ( Domestic Departures),,8143886620,Shamshabad,,,Bakerys
473,Ramdev Corporation,,8148352926,Begum Bazaar,,,Bakerys
474,Sri Ram Hot Chips,,8148660997,Chikkadpally,,,Bakerys
475,Heavenly Bites,,8179202075,Trimulgherry,,,Bakerys
476,Little Indulgence,,8179229190,Jawaharnagar,,,Bakerys
477,Nice bakes,,8179352852,Ghatkesar,,,Bakerys
478,CAKE LAND BAKERS AND SWEETS,,8179395300,banjara jubli,,,Bakerys
479,The Nawaab's Restaurant,,8179644836,banjara jubli,,,Bakerys
480,Cupcake House,,8179976910,Hyderguda,,,Bakerys
481,SN BAKERY BITS,,8180829776,Macha Bollaram,,,Bakerys
482,Durga Tiffins,,8186847249,"Medical Devices Park,",,,Bakerys
483,VAISHNAVI ENTERPRISES,,8187876237,Laad Bazaar,,,Bakerys
484,Paradise Bakery & Cafe,,8209645426,Ammuguda,,,Bakerys
485,"FNP Cakes - Cake Shop in Ameerpet, Hyderabad",,8220203987,banjara jubli,,,Bakerys
486,O - cakes,,8237509595,Madhapur,,,Bakerys
487,Pintu Juice Point,,8247045983,banjara jubli,,,Bakerys
488,Bake Zone,,8247239590,Badichowdi,,,Bakerys
489,Coffee n Cakes,,8247255512,Ammuguda,,,Bakerys
490,QUALITY CAKES,,8247371202,banjara jubli,,,Bakerys
491,Deccan Bakery & Sweets,,8247406637,Chandrayan Gutta,,,Bakerys
492,Yousuf And Bakery,,8247429813,Chanchalguda,,,Bakerys
493,Cake Capital,,8247474837,Serilingampally,,,Bakerys
494,KAISER BHAI BAKERY,,8247690044,Hafeezpet,,,Bakerys
495,De Fresh Bakers,,8247720583,banjara jubli,,,Bakerys
496,S.S Metro Bakers & Snacks,,8247725643,banjara jubli,,,Bakerys
497,Jai Maruthi Bangalori Iyengar Bakery,,8247742469,Miyapur,,,Bakerys
498,New Dolphin Bakers & Fast Food,,8247754093,Tarnaka,,,Bakerys
499,Pop Corn,,8296212698,RC Puram,,,Bakerys
500,Catering Stall,,8296671799,begumpet,,,Bakerys
501,Mega Bakery,,8297030587,SR Nagar,,,Bakerys
502,Kishore Vegetable,,8297387794,Chengicherla,,,Bakerys
503,CITY BAKERY GACHIBOWLI,,8297665787,GOCHIBOWLI,,,Bakerys
504,New Safa Bakery,,8309149322,SHAIKPET,,,Bakerys
505,Kachiguda Pan Shop,,8309164159,Barkatpura,,,Bakerys
506,CAKE HOUSE,,8309367765,Balkampet,,,Bakerys
507,CREAMY CREATION pure jain & ghee cake,,8309465500,Afzal Gunj,,,Bakerys
508,Deepu Cakes Hub,,8309481404,Quthbullapur,,,Bakerys
509,New Rahath Bekary,,8309482890,Ziaguda ,,,Bakerys
510,The Cakesmith,,8309691843,SHAIKPET,,,Bakerys
511,Sri Balaji Mahalakshmi Mitai Bandar,,8309708972,"Medical Devices Park,",,,Bakerys
512,Vs bakers,,8309931417,kukatpally,,,Bakerys
513,Sadhana Trading,,8309970823,Erragadda,,,Bakerys
514,Cakez Love At First Bite,,8309971247,Shanker Mutt,,,Bakerys
515,Softi ice-cream parlour and bakes and cakes,,8309971861,Ghatkesar,,,Bakerys
516,Baker's Port,,8328145181,banjara jubli,,,Bakerys
517,Adam Bakers,,8328299303,SHAIKPET,,,Bakerys
518,SR Bakers Q,,8328381855,KPHB,,,Bakerys
519,our cake heaven,,8328389700,Tilaknagar,,,Bakerys
520,Marhaba Sweet House,,8328480153,bahaur pura,,,Bakerys
521,Surprise Cakes,,8328508028,Allwyn Colony,,,Bakerys
522,Moon Light Bakers,,8328659796,Boduppal,,,Bakerys
523,Oven Basket,,8333804155,Balapur,,,Bakerys
524,Lovely Hot chips and sweets,,8340008222,Mallampet,,,Bakerys
525,Osman Bakers and General Store,,8340808743,Azampura,,,Bakerys
526,Monginis Cake Shop,,8341015253,begumpet,,,Bakerys
527,Conçu Banjara Hills,,8341130200,banjara jubli,,,Bakerys
528,Agarwal PackersAndMo?ersShams Bakery,,8341144200,Hafeezpet,,,Bakerys
529,Al Wahed Bakery & Sweets,,8341223588,Barkas,,,Bakerys
530,Sri Manasa Bakers,,8341434544,banjara jubli,,,Bakerys
531,Imran Bakery,,8341574788,Aliabad,,,Bakerys
532,Safron Bakers And Sweets,,8367039431,SHAIKPET,,,Bakerys
533,Sanjos Donuts,,8367653249,Chanda Nagar,,,Bakerys
534,Sri Vigneswara Bakery,,8367711589,Uppal,,,Bakerys
535,Hrushikekesava Reddy Bakery,,8374008435,Pragathi Nagar,,,Bakerys
536,Ghrelin Cafe and Patisserie - Banjara Hills,,8374030300,banjara jubli,,,Bakerys
537,The Baking House - By Radhika.M,,8374189878,Moti Nagar,,,Bakerys
538,7th heaven cakes &Bakery,,8374205156,banjara jubli,,,Bakerys
539,UNITED BAKER'S,,8374788332,banjara jubli,,,Bakerys
540,Reddy Mess,,8374954278,BHEL Township,,,Bakerys
541,Wanderlust Bakes,,8413408049,rajendranagar,,,Bakerys
542,Govind Food Items,,8423696955,Dhoolpet,,,Bakerys
543,Winni Cakes & More,,8431300800,kukatpally,,,Bakerys
544,S.L.J. Banglore Iyengers Bakery,,8464877548,Alwal,,,Bakerys
545,Sun Bakers,,8464914571,Pocharam,,,Bakerys
546,Hot Spot Fast Food & Black Tea,,8464919845,Edi Bazar,,,Bakerys
547,BISMILLAH BACKERY,,8465095408,Chanchalguda,,,Bakerys
548,Butternut home bakes,,8466832403,BHEL Township,,,Bakerys
549,signature cake topping,,8466838438,banjara jubli,,,Bakerys
550,Cafe Niloufer Classic,,8466868670,banjara jubli,,,Bakerys
551,Janapala's Bakery,,8466923923,Kothapet,,,Bakerys
552,Garden Bakery & restaurant,,8466958999,Kompally,,,Bakerys
553,Riya Frinkes,,8497905225,Nallakunta,,,Bakerys
554,SAI VAMSHI BAKERY,,8497974678,Ramanthapur,,,Bakerys
555,Ramesh Foods,,8498932294,Santoshnagar,,,Bakerys
556,Mom's delicious home Bakery,,8499805440,Golnaka,,,Bakerys
557,New Sri Ram Bakers,,8499927279,Tarnaka,,,Bakerys
558,Cool Point Bakery,,8499956268,Bharat Nagar,,,Bakerys
559,Gamya Fast Food,,8500828288,Pragathi Nagar,,,Bakerys
560,Expresso Cakes,,8500835695,Pragathi Nagar,,,Bakerys
561,SRI SADHANA TEA STALL,,8501012201,Dammaiguda,,,Bakerys
562,Bakers Harvest,,8501844444,Manikonda,,,Bakerys
563,Kakes N Pies,,8519993176,Anandbagh,,,Bakerys
564,Chutneys,,8520055449,banjara jubli,,,Bakerys
565,Cakes Factory,,8520958338,Suraram,,,Bakerys
566,Sri Balaji Namkeen,,8520965081,Jeedimetla,,,Bakerys
567,Iyengar Bakery,,8522816424,IDA Bollaram,,,Bakerys
568,Emotion gift,,8533976452,SHAIKPET,,,Bakerys
569,SLVV hot Chips,,8553549558,Bharat Nagar,,,Bakerys
570,Bakeblush,,8555033964,Bazarghat,,,Bakerys
571,New Zam Zam Bakery,,8555830801,banjara jubli,,,Bakerys
572,Syed Pan Shop,,8555991275,Nampally,,,Bakerys
573,Prithvi Bakery,,8618591902,Gowliguda ,,,Bakerys
574,Narsi Ram Sweet Shop,,8619169207,Bairamalguda,,,Bakerys
575,VALLABHS SNACK TERMINAL,,8639049541,Kothapet,,,Bakerys
576,Cakes & Shakes,,8639424019,Neredmet,,,Bakerys
577,Lotus Bakery,,8639623741,Turkayamjal ,,,Bakerys
578,Vijay Kumar Bakeries,,8639742319,Saroornagar,,,Bakerys
579,KGN Bakers,,8639742765,Anandbagh,,,Bakerys
580,"Shree cakes & Confectioners (PURE VEG, EGGLESS",,8639784564,banjara jubli,,,Bakerys
581,Ferme La Bouche,,8639862415,Neredmet,,,Bakerys
582,Best Bakers And Confectionery,,8639880383,Afzal Gunj,,,Bakerys
583,Aqsa Bakery,,8639952076,Aliabad,,,Bakerys
584,Firoj Cake House,,8655448474,Aliabad,,,Bakerys
585,Kks bakers,,8686057666,banjara jubli,,,Bakerys
586,Maa Bakery And Milk Parlour,,8686060009,Namalagundu,,,Bakerys
587,Sager Bakers,,8686070167,Jeedimetla,,,Bakerys
588,BROTHERS BAKERY,,8686074921,banjara jubli,,,Bakerys
589,Tipsy Topsy Bakers,,8686089444,Dilsukhnagar,,,Bakerys
590,K K Bakers.,,8686099981,Vanasthalipuram ,,,Bakerys
591,Emoticon Bakery,,8686186208,Patancheru,,,Bakerys
592,Quadeeriya Bakery,,8686199021,Hafeezpet,,,Bakerys
593,Rizwan Bakery,,8686211801,Afzal Gunj,,,Bakerys
594,A-Z Cake House,,8686230547,Film Nagar,,,Bakerys
595,Kgn Snacks,,8686290852,Karwan,,,Bakerys
596,Firdous Bakery,,8686317065,Madannapet,,,Bakerys
597,House of Desserts,,8686333500,Begum Bazaar,,,Bakerys
598,Bilal Bakery,,8686366847,Film Nagar,,,Bakerys
599,Sri kk bakers,,8686442020,Serilingampally,,,Bakerys
600,VARIETY Bakery,,8686484429,Dhoolpet,,,Bakerys
601,Bismillah Tiffin Center,,8686523982,Aliabad,,,Bakerys
602,Sri Sai Ganesh Hot Chips,,8686652816,Ramanthapur,,,Bakerys
603,Butter Bite Bakery,,8686671156,Musheerabad,,,Bakerys
604,Hafeez Bakery,,8686704764,Chatta Bazaar,,,Bakerys
605,Farasha Cafes & Bakery,,8686818234,Nampally,,,Bakerys
606,HAP daily,,8686859458,banjara jubli,,,Bakerys
607,Iyengar Bakery,,8686860430,Alwal,,,Bakerys
608,FAMOUS BAKERY,,8686886640,banjara jubli,,,Bakerys
609,New Hussaini Naan,,8686912831,Chatta Bazaar,,,Bakerys
610,Sri Krishna Bakers,,8686947742,Medchal,,,Bakerys
611,Hot 65 Corner,,8686951043,banjara jubli,,,Bakerys
612,Badam House Bakers,,8686977240,banjara jubli,,,Bakerys
613,Vamshi Cool Drinks,,8688187257,Vanasthalipuram ,,,Bakerys
614,CakeZone,,8688230901,Himayatnagar,,,Bakerys
615,Jai Sri Ram Bakery,,8688234200,Medipally,,,Bakerys
616,Shashi Bakery,,8688570249,Gandhi Nagar,,,Bakerys
617,New Bakers,,8688586552,banjara jubli,,,Bakerys
618,Cake on Call,,8688624439,Madhapur,,,Bakerys
619,Venketshwara Home Foods,,8688775525,Uppal,,,Bakerys
620,AS Kwality Baker's,,8688827949,KPHB,,,Bakerys
621,Sree Krishna's Creamy N Crunchy,,8688854556,Dammaiguda,,,Bakerys
622,"Sahasra's Cake n Bake, home made cakes",,8688883217,Medchal,,,Bakerys
623,Sri Ram Bakers,,8688883595,ECIL 'X' Roads,,,Bakerys
624,Aleem Chip Shop,,8712302370,Laad Bazaar,,,Bakerys
625,Pista House Gachibowli DLF,,8712509950,GOCHIBOWLI,,,Bakerys
626,Palamuru Grill,,8712990029,banjara jubli,,,Bakerys
627,SOMULAVAR CHAT,,8766683887,Hafeezpet,,,Bakerys
628,Creative Mini Bakers,,8766989665,banjara jubli,,,Bakerys
629,Cakefox,,8790291532,Marredpally,,,Bakerys
630,Ajai Tiffins,,8790400581,Medipally,,,Bakerys
631,C V R Pan Shop,,8790471025,Gandipet,,,Bakerys
632,Expressluv.in | Customised cakes | Theme cakes delivery in India,,8790604818,Kothapet,,,Bakerys
633,Shaksham Raja Singh Canteen,,8790605323,Begum Bazaar,,,Bakerys
634,Bangalore Iyengars Bakery,,8790834825,Musheerabad,,,Bakerys
635,HomeBakers.co.in,,8790910234,SHAIKPET,,,Bakerys
636,B.S Bakers,,8801015440,Balapur,,,Bakerys
637,Fort View Bakars,,8801051297,Chota Bazar,,,Bakerys
638,Jai maruthi Benguluru Bakery,,8801222183,Ameenpur,,,Bakerys
639,Zee Point Bakery,,8801223050,banjara jubli,,,Bakerys
640,Mohd Farooq Bakri,,8801223817,Edi Bazar,,,Bakerys
641,Blue Ribbon Bakers and Shawarma,,8801242013,banjara jubli,,,Bakerys
642,New Bake Zone Bakery,,8801261796,Domalguda,,,Bakerys
643,MERAJ BAKERY,,8801323015,Alijah Kotla,,,Bakerys
644,BAKERS HOUSE the Cafeteria,,8801416888,Dabirpura,,,Bakerys
645,Bakers Basket Bakery,,8801454605,Badangpet,,,Bakerys
646,Zaid Bakers,,8801476108,Barkas,,,Bakerys
647,Ghouse Cummunication & Bakery,,8801493658,Chota Bazar,,,Bakerys
648,Mk Pista Sweets Baker & Cakes,,8801507975,Barkas,,,Bakerys
649,Bilal Sweets & Bakers,,8801604808,Madina,,,Bakerys
650,M M BAKERY,,8801655720,banjara jubli,,,Bakerys
651,New Shaheen Sweets,,8801662437,Edi Bazar,,,Bakerys
652,HAP daily,,8801683824,banjara jubli,,,Bakerys
653,Firdous Bakery,,8801746550,Boggulkunta,,,Bakerys
654,Sana Bakery,,8801766981,Jahanuma,,,Bakerys
655,Tea Time Hotel,,8801777787,bahaur pura,,,Bakerys
656,Rushali cake house,,8801827544,Mylargadda,,,Bakerys
657,SS A/C Pan Palace,,8801941716,banjara jubli,,,Bakerys
658,Nijam Kham,,8828386915,Moghalpura,,,Bakerys
659,SRI SAI KRISHNA HOT CHIPS,,8867304346,Bowenpally,,,Bakerys
660,M3 Cakes By Manisha Chaudhary,,8879059943,Chanda Nagar,,,Bakerys
661,WarmOven,,8880233233,SHAIKPET,,,Bakerys
662,Chef Bakers DLF,,8880404444,banjara jubli,,,Bakerys
663,"Karachi Bakery, Kingsway, Secunderabad",,8884331320,secunderabad,,,Bakerys
664,Sindhu Bakers,,8885108143,Balanagar,,,Bakerys
665,Brown Bear Bakers,,8885119105,banjara jubli,,,Bakerys
666,Brown Bear Bakers,,8885119110,banjara jubli,,,Bakerys
667,Alif Bakery,,8885131195,Hafeezpet,,,Bakerys
668,Shakeel Shop,,8885231619,Nampally,,,Bakerys
669,bakeology,,8885302951,Kothapet,,,Bakerys
670,New Tipsy Topsy Bakery,,8885378600,banjara jubli,,,Bakerys
671,Shankar Bakery Itemd,,8885442338,begumpet,,,Bakerys
672,GNR Pan Shop,,8885468055,Kokapet,,,Bakerys
673,Hulchal Desserts & Bakers,,8885552082,GOCHIBOWLI,,,Bakerys
674,Yureka Baker's,,8885555602,Jawaharnagar,,,Bakerys
675,Lotus Bakers,,8885557573,Dilsukhnagar ,,,Bakerys
676,New Galaxy Bakers and Confectionery,,8885655534,Balanagar,,,Bakerys
677,The Cake House Bakers,,8885805535,Chota Bazar,,,Bakerys
678,Max Bakers,,8886067867,Medchal,,,Bakerys
679,Bakers house,,8886141088,Minister Road,,,Bakerys
680,Yummy bakers,,8886186552,Anandbagh,,,Bakerys
681,A.M.Bakers The Cake Factory,,8886244079,Allwyn Colony,,,Bakerys
682,Ghouse Pan Shop,,8886360139,Alijah Kotla,,,Bakerys
683,Shambavi Bakery,,8886452725,RC Puram,,,Bakerys
684,Frosting hub cake Factory dsnr,,8886688900,Gaddiannaram,,,Bakerys
685,Musani's Walnut Bakers,,8886695999,SHAIKPET,,,Bakerys
686,RK BAKERS & Food Court,,8886808565,Habsiguda,,,Bakerys
687,El pastel cake bakers,,8886811316,Alwal,,,Bakerys
688,Seven Days Caf?,,8886881212,kukatpally,,,Bakerys
689,Mr Bakers,,8886891418,Habsiguda,,,Bakerys
690,TREAT HOUSE BAKERS,,8886899983,Vanasthalipuram,,,Bakerys
691,Srinivasa Bakery,,8897275280,Musheerabad,,,Bakerys
692,Baker Wala,,8897384992,BHEL Township,,,Bakerys
693,Sony Bakery,,8897732208,Kandlakoya,,,Bakerys
694,New Ghouse Bakers,,8897740206,Dhoolpet,,,Bakerys
695,Golden cakes,,8897794394,Kothapet,,,Bakerys
696,Soa Pan Palace,,8897800228,Kachiguda,,,Bakerys
697,R J CAKES AND TREATS,,8897822344,Nizampet,,,Bakerys
698,Bakers Paradise,,8897840555,Dilsukhnagar ,,,Bakerys
699,Quality House Bakers & Restaurant,,8897996311,SR Nagar,,,Bakerys
700,INDIA BAKERY,,8919000410,banjara jubli,,,Bakerys
701,Sri Lakshmi Traders,,8919108318,Erragadda,,,Bakerys
702,Sri Shakthi Ganapathi Restaurant,,8919140758,Hyderguda,,,Bakerys
703,Ramu Meals,,8919267411,GOCHIBOWLI,,,Bakerys
704,Karachi Bakery & Cafe,,8919385086,banjara jubli,,,Bakerys
705,Hepsiba Central Bakery,,8919497948,Tarnaka,,,Bakerys
706,The Cake Shop,,8919513327,rajendranagar,,,Bakerys
707,Industrial Cafe and Bakerys,,8919582725,Jagadgirigutta,,,Bakerys
708,Padmavathi Bakery & General Stores,,8919794959,banjara jubli,,,Bakerys
709,SM Cake O CLOCK BAKERS,,8919932915,Tarnaka,,,Bakerys
710,Sri Laxmi Bakery & General Store,,8919951305,Jillelguda,,,Bakerys
711,Fb cakes,,8939362888,Champapet,,,Bakerys
712,Fb cakes,,8939365888,Golnaka,,,Bakerys
713,Ram New Banglore Bakery,,8970084788,Chilkalguda,,,Bakerys
714,WarmOven,,8971590004,BHEL Township,,,Bakerys
715,WarmOven,,8971838735,banjara jubli,,,Bakerys
716,K P C Mega Bangalore Bakery,,8977060695,Uppal,,,Bakerys
717,TIP MAX BAKERS,,8977157450,SR Nagar,,,Bakerys
718,esthio,,8977503033,Somajiguda,,,Bakerys
719,Cakes Moment,,8977508099,Tarnaka,,,Bakerys
720,Sugar Blushed - The Brownie Store,,8977530530,"Lakdikapul,",,,Bakerys
721,Walaa Confectioneries & Bakery,,8977613031,Bowenpally,,,Bakerys
722,Vinayka Bakery,,8977629654,"Lakdikapul,",,,Bakerys
723,R.M Sweets & Bekars,,8977647778,Madannapet,,,Bakerys
724,MSK CAPITAL BAKERS & CAKE HOUSE,,8977896889,"Lakdikapul,",,,Bakerys
725,Mon Œme,,8978130308,banjara jubli,,,Bakerys
726,Wallflour Kitchen & Bakehouse,,8978135687,banjara jubli,,,Bakerys
727,Cake Central Bakery,,8978187350,banjara jubli,,,Bakerys
728,Meena Bakery,,8978193887,banjara jubli,,,Bakerys
729,Bakery Shop,,8978297313,Uppal,,,Bakerys
730,Baker's Den,,8978310819,banjara jubli,,,Bakerys
731,Feranoz,,8978387668,banjara jubli,,,Bakerys
732,Taiba Bakery,,8978458658,SHAIKPET,,,Bakerys
733,Millet Chef Company Outlet,,8978488008,Safilguda,,,Bakerys
734,Zoey's Bakehouse,,8978555664,banjara jubli,,,Bakerys
735,Al Madina Sweets & Bakerys,,8978620143,banjara jubli,,,Bakerys
736,MD IDREES SHOP,,8978622257,Afzal Gunj,,,Bakerys
737,Al-Azizia Bakers,,8978630480,banjara jubli,,,Bakerys
738,Ali Dry Fruits Shop,,8978672959,Madina,,,Bakerys
739,Cakes En More Bakers,,8978674850,Mylargadda,,,Bakerys
740,Bake Street Bakery,,8978688245,Tarnaka,,,Bakerys
741,Destination Bakers,,8978850970,Gudimalkapur,,,Bakerys
742,ADI Narayana CHICKEN SHOP,,8978972303,Gudimalkapur,,,Bakerys
743,Yukalyptis - Home Baked Treats,,8985913333,Musheerabad,,,Bakerys
744,Kks bakers,,8988777737,Chanda Nagar,,,Bakerys
745,Just Bake Hitech City- Kondapur,,9000007505,banjara jubli,,,Bakerys
746,R S SHOP,,9000016988,Chanda Nagar,,,Bakerys
747,C S BAKERS,,9000100509,ECIL 'X' Roads,,,Bakerys
748,Cake bakers,,9000101134,Bharat Nagar,,,Bakerys
749,New Star Bakery,,9000193787,Nacharam,,,Bakerys
750,Venky's Bangalore Iyengar Bakery,,9000206492,Kachiguda,,,Bakerys
751,Sampurna Tea Stall,,9000207056,Nanakramguda,,,Bakerys
752,Jubilee Bakery,,9000212678,Edi Bazar,,,Bakerys
753,Little Bite Bakery,,9000239126,Ameenpur,,,Bakerys
754,Jason Bakery,,9000282866,Yapral,,,Bakerys
755,Rajesh Bakery,,9000414435,Moosarambagh,,,Bakerys
756,Pistachio Cakes & Bakes,,9000682817,kukatpally,,,Bakerys
757,Velvet Patisserie,,9000695111,banjara jubli,,,Bakerys
758,Baker Street,,9000702401,banjara jubli,,,Bakerys
759,Shivani Tiffin Center,,9000704003,Gudimalkapur,,,Bakerys
760,CoolCake,,9000791011,kukatpally,,,Bakerys
761,Sri L.V. Bangalore Iyengar Bakery,,9000794503,Yousufguda,,,Bakerys
762,S.R Banglore Bakery,,9000807798,Chintalakunta,,,Bakerys
763,Gossips Bakery,,9000873577,Anandbagh,,,Bakerys
764,PAPAS BAKEREI,,9000889922,banjara jubli,,,Bakerys
765,Sri Laxmi Venkateshwar Banglore Iyengars Bakery,,9000931007,Namalagundu,,,Bakerys
766,Brown Bear Bakers,,9000962071,SHAIKPET,,,Bakerys
767,Sri Maruthi Bengaluru Iyengar Bakery,,9000992637,Hastinapuram,,,Bakerys
768,fb cakes,,9003432888,banjara jubli,,,Bakerys
769,A V Best Bakers,,9010072226,Peerzadiguda,,,Bakerys
770,Vingenswara Backers,,9010161157,Shamshabad,,,Bakerys
771,Sree Balaji Thirupathi Sweet House,,9010170448,BHEL Township,,,Bakerys
772,Ultimate Food Court,,9010230333,Kistareddypet,,,Bakerys
773,Quadri Achar Ghar,,9010421762,Asif Nagar,,,Bakerys
774,Cake Island,,9010475475,Kapra,,,Bakerys
775,Sridha Milk Center,,9010506972,Adikmet,,,Bakerys
776,Mahboob Bakers,,9010535950,Kakatiya Nagar,,,Bakerys
